03-Aug-2021 20:44:12,267,6.999271,6.988679,0.470786,0.1102527
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:44:19,274,6.999159,6.988729,0.4757553,0.1122359
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:44:26,281,6.999033,6.988817,0.4789526,0.1106804
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:44:33,288,6.999196,6.988823,0.4636109,0.1092326
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:44:40,295,6.999355,6.988722,0.4701193,0.1087804
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:44:47,302,6.999148,6.988663,0.4680763,0.1085037
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:44:54,309,6.99905,6.988723,0.467636,0.1093049
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:01,316,6.999105,6.988667,0.4699865,0.108513
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:09,323,6.999262,6.988806,0.4691778,0.1101814
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:16,330,6.999259,6.98866,0.4779944,0.1105027
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:23,337,6.999143,6.9887,0.4726059,0.1097292
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:30,345,6.999004,6.988706,0.4362487,0.1088562
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:37,352,6.999188,6.988564,0.4691001,0.1093013
DateTime,Time_S,Volt1_V,Volt2_V,Curr1_A,Curr2_A
03-Aug-2021 20:45:44,359,6.999199,6.98862,0.4629094,0.111858
